slug,locale,primary_text,headline_price,headline_place,description,cta,link
"laurel-hill-residences","nl","Een gefaseerde collectie van 113 rijwoningen op een verhoogd perceel in Elviria Sur, elk met een eigen lift en dakterras-solarium.","Vanaf € 850.000","Elviria, Elviria Sur","Vanaf,Vanaf € 850.000","LEARN_MORE","https://nuevaliving.com/nl/property-laurel-hill-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-marbella&utm_content=laurel-hill-residences"
"laurel-hill-residences","pl","Kaskadowa kolekcja 113 domów szeregowych na wyniesionej działce w Elviria Sur, każdy z prywatną windą i solarium na dachu.","Od 850 000 €","Elviria, Elviria Sur","Od,Od 850 000 €","LEARN_MORE","https://nuevaliving.com/pl/property-laurel-hill-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-marbella&utm_content=laurel-hill-residences"
"laurel-hill-residences","no","En trinnvis samling av 113 rekkehus på en høytliggende tomt i Elviria Sur, hver med egen heis og takterrasse-solarium.","Fra 850 000 €","Elviria, Elviria Sur","Fra,Fra 850 000 €","LEARN_MORE","https://nuevaliving.com/no/property-laurel-hill-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-marbella&utm_content=laurel-hill-residences"
"laurel-hill-residences","sv","En stegformad samling av 113 radhus på en högt belägen tomt i Elviria Sur, vart och ett med egen hiss och takterrass-solarium.","Från 850 000 €","Elviria, Elviria Sur","Från,Från 850 000 €","LEARN_MORE","https://nuevaliving.com/sv/property-laurel-hill-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-marbella&utm_content=laurel-hill-residences"
"los-olivos-residences","en","Gated apartments and penthouses in Marbella's Golf Valley, close to Puerto Banús and the Golden Mile.","From €1,237,625","Golf Valley — Nueva Andalucia","From,€1,237,625","LEARN_MORE","https://nuevaliving.com/property-los-olivos-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-nueva-andalucia&utm_content=los-olivos-residences"
"los-olivos-residences","es","Apartamentos y áticos en una urbanización cerrada en el Valle del Golf de Marbella, cerca de Puerto Banús y la Milla de Oro.","Desde 1.237.625 €","Valle del Golf — Nueva Andalucía","From,€1,237,625","LEARN_MORE","https://nuevaliving.com/es/property-los-olivos-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-nueva-andalucia&utm_content=los-olivos-residences"
"los-olivos-residences","fr","Appartements et penthouses sécurisés dans le Golf Valley de Marbella, à proximité de Puerto Banús et de la Golden Mile.","À partir de 1 237 625 €","Golf Valley — Nueva Andalucía","From,€1,237,625","LEARN_MORE","https://nuevaliving.com/fr/property-los-olivos-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-nueva-andalucia&utm_content=los-olivos-residences"
"los-olivos-residences","de","Wohnungen und Penthäuser in einer bewachten Anlage im Golf Valley von Marbella, nahe Puerto Banús und der Golden Mile.","Ab 1.237.625 €","Golf Valley — Nueva Andalucía","From,€1,237,625","LEARN_MORE","https://nuevaliving.com/de/property-los-olivos-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-nueva-andalucia&utm_content=los-olivos-residences"
"los-olivos-residences","ru","Апартаменты и пентхаусы за закрытой территорией в долине для гольфа Марбельи, рядом с Пуэрто-Банусом и Золотой милей.","От 1 237 625 €","Гольф-Долина — Нуэва-Андалусия","From,€1,237,625","LEARN_MORE","https://nuevaliving.com/ru/property-los-olivos-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-nueva-andalucia&utm_content=los-olivos-residences"
"los-olivos-residences","ar","شقق وبنتهاوس في مجمع مسوّر بوادي غولف ماربيا، بالقرب من بويرتو بانوس والميلة الذهبية.","ابتداءً من 1,237,625 €","وادي الغولف — نويفا أندلوثيا","From,€1,237,625","LEARN_MORE","https://nuevaliving.com/ar/property-los-olivos-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-nueva-andalucia&utm_content=los-olivos-residences"
"los-olivos-residences","nl","Appartementen en penthouses in een besloten woonwijk in de Golf Valley van Marbella, nabij Puerto Banús en de Golden Mile.","Vanaf € 1.237.625","Golf Valley — Nueva Andalucía","From,€1,237,625","LEARN_MORE","https://nuevaliving.com/nl/property-los-olivos-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-nueva-andalucia&utm_content=los-olivos-residences"
"los-olivos-residences","pl","Apartamenty i penthouse'y w zamkniętym osiedlu w Golf Valley w Marbelli, blisko Puerto Banús i Golden Mile.","Od 1 237 625 €","Golf Valley — Nueva Andalucía","From,€1,237,625","LEARN_MORE","https://nuevaliving.com/pl/property-los-olivos-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-nueva-andalucia&utm_content=los-olivos-residences"
"los-olivos-residences","no","Leiligheter og toppleiligheter i et gjerdet boligområde i Marbellas Golf Valley, nær Puerto Banús og Golden Mile.","Fra 1 237 625 €","Golf Valley — Nueva Andalucía","From,€1,237,625","LEARN_MORE","https://nuevaliving.com/no/property-los-olivos-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-nueva-andalucia&utm_content=los-olivos-residences"
"los-olivos-residences","sv","Lägenheter och takvåningar i ett inhägnat bostadsområde i Marbellas Golf Valley, nära Puerto Banús och Golden Mile.","Från 1 237 625 €","Golf Valley — Nueva Andalucía","From,€1,237,625","LEARN_MORE","https://nuevaliving.com/sv/property-los-olivos-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-nueva-andalucia&utm_content=los-olivos-residences"
"marbella-west-garden-residences","en","A 139-home urban resort near San Pedro and Puerto Banús, with four pools, a full wellness hub and the beach within walking distance.","From €527,500","Marbella West - near San Pedro","From,€527,500","LEARN_MORE","https://nuevaliving.com/property-marbella-west-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-san-pedro-alcantara&utm_content=marbella-west-garden-residences"
"marbella-west-garden-residences","es","Un resort urbano de 139 viviendas cerca de San Pedro y Puerto Banús, con cuatro piscinas, un completo centro de bienestar y la playa a poca distancia a pie.","Desde 527.500 €","Marbella Oeste - cerca de San Pedro","From,€527,500","LEARN_MORE","https://nuevaliving.com/es/property-marbella-west-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-san-pedro-alcantara&utm_content=marbella-west-garden-residences"
"marbella-west-garden-residences","fr","Un resort urbain de 139 logements près de San Pedro et de Puerto Banús, avec quatre piscines, un espace bien-être complet et la plage à quelques minutes à pied.","À partir de 527 500 €","Marbella Ouest - près de San Pedro","From,€527,500","LEARN_MORE","https://nuevaliving.com/fr/property-marbella-west-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-san-pedro-alcantara&utm_content=marbella-west-garden-residences"
"marbella-west-garden-residences","de","Ein urbanes Resort mit 139 Wohnungen nahe San Pedro und Puerto Banús, mit vier Pools, einem umfassenden Wellnessbereich und dem Strand in Gehweite.","Ab 527.500 €","Marbella West - nahe San Pedro","From,€527,500","LEARN_MORE","https://nuevaliving.com/de/property-marbella-west-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-san-pedro-alcantara&utm_content=marbella-west-garden-residences"
"marbella-west-garden-residences","ru","Городской курортный комплекс на 139 резиденций рядом с Сан-Педро и Пуэрто-Банусом, с четырьмя бассейнами, полноценным wellness-центром и пляжем в пешей доступности.","От 527 500 €","Западная Марбелья - рядом с Сан-Педро","From,€527,500","LEARN_MORE","https://nuevaliving.com/ru/property-marbella-west-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-san-pedro-alcantara&utm_content=marbella-west-garden-residences"
"marbella-west-garden-residences","ar","منتجع حضري يضم 139 وحدة سكنية بالقرب من سان بيدرو وبويرتو بانوس، مع أربعة مسابح ومركز عافية متكامل والشاطئ على مسافة قريبة سيرًا على الأقدام.","ابتداءً من 527,500 €","غرب ماربيا - بالقرب من سان بيدرو","From,€527,500","LEARN_MORE","https://nuevaliving.com/ar/property-marbella-west-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-san-pedro-alcantara&utm_content=marbella-west-garden-residences"
"marbella-west-garden-residences","nl","Een stedelijk resort van 139 woningen bij San Pedro en Puerto Banús, met vier zwembaden, een volledig wellnesscentrum en het strand op loopafstand.","Vanaf € 527.500","Marbella West - nabij San Pedro","From,€527,500","LEARN_MORE","https://nuevaliving.com/nl/property-marbella-west-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-san-pedro-alcantara&utm_content=marbella-west-garden-residences"
"marbella-west-garden-residences","pl","Miejski resort złożony ze 139 lokali w pobliżu San Pedro i Puerto Banús, z czterema basenami, pełnym centrum wellness i plażą w zasięgu spaceru.","Od 527 500 €","Marbella West - blisko San Pedro","From,€527,500","LEARN_MORE","https://nuevaliving.com/pl/property-marbella-west-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-san-pedro-alcantara&utm_content=marbella-west-garden-residences"
"marbella-west-garden-residences","no","Et urbant resort med 139 boliger nær San Pedro og Puerto Banús, med fire basseng, et komplett wellnesssenter og stranden på gangavstand.","Fra 527 500 €","Marbella West - nær San Pedro","From,€527,500","LEARN_MORE","https://nuevaliving.com/no/property-marbella-west-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-san-pedro-alcantara&utm_content=marbella-west-garden-residences"
"marbella-west-garden-residences","sv","Ett urbant resort med 139 bostäder nära San Pedro och Puerto Banús, med fyra pooler, ett komplett wellnesscenter och stranden på gångavstånd.","Från 527 500 €","Marbella West - nära San Pedro","From,€527,500","LEARN_MORE","https://nuevaliving.com/sv/property-marbella-west-garden-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-san-pedro-alcantara&utm_content=marbella-west-garden-residences"
"meridian-golf-villas","en","A boutique collection of 14 semi-detached, 4-bedroom villas next to El Campanario golf course on the New Golden Mile.","From EUR 1,550,000","Estepona, New Golden Mile","From,EUR 1,550,000","LEARN_MORE","https://nuevaliving.com/property-meridian-golf-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-estepona&utm_content=meridian-golf-villas"
"meridian-golf-villas","es","Un conjunto boutique de 14 villas semi adosadas de 4 dormitorios junto al campo de golf de El Campanario, en la Nueva Milla de Oro.","Desde 1.550.000 €","Estepona, Nueva Milla de Oro","Desde,1.550.000 €","LEARN_MORE","https://nuevaliving.com/es/property-meridian-golf-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-estepona&utm_content=meridian-golf-villas"
"meridian-golf-villas","fr","Un ensemble boutique de 14 villas mitoyennes de 4 chambres à côté du golf d'El Campanario, sur la New Golden Mile.","À partir de 1 550 000 €","Estepona, New Golden Mile","À partir de,1 550 000 €","LEARN_MORE","https://nuevaliving.com/fr/property-meridian-golf-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-estepona&utm_content=meridian-golf-villas"
"meridian-golf-villas","de","Eine Boutique-Anlage aus 14 Doppelhaushälften mit 4 Schlafzimmern neben dem Golfplatz El Campanario, an der New Golden Mile.","Ab 1.550.000 €","Estepona, New Golden Mile","Ab,1.550.000 €","LEARN_MORE","https://nuevaliving.com/de/property-meridian-golf-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-estepona&utm_content=meridian-golf-villas"
"meridian-golf-villas","ru","Бутик-комплекс из 14 таунхаусов на две семьи с 4 спальнями рядом с полем для гольфа Эль-Кампанарио, на Новой Золотой Миле.","От 1 550 000 €","Эстепона, Новая Золотая Миля","От,1 550 000 €","LEARN_MORE","https://nuevaliving.com/ru/property-meridian-golf-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-estepona&utm_content=meridian-golf-villas"
"meridian-golf-villas","ar","مجمع بوتيك من 14 فيلا شبه منفصلة بأربع غرف نوم بجوار ملعب غولف إل كامباناريو، على نيو غولدن مايل.","ابتداءً من 1,550,000 €","إستيبونا، نيو غولدن مايل","ابتداءً من,1,550,000 €","LEARN_MORE","https://nuevaliving.com/ar/property-meridian-golf-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-estepona&utm_content=meridian-golf-villas"
"meridian-golf-villas","nl","Een boutique collectie van 14 halfvrijstaande villa's met 4 slaapkamers naast de golfbaan van El Campanario aan de New Golden Mile.","Vanaf € 1.550.000","Estepona, New Golden Mile","Vanaf,€ 1.550.000","LEARN_MORE","https://nuevaliving.com/nl/property-meridian-golf-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-estepona&utm_content=meridian-golf-villas"
"meridian-golf-villas","pl","Butikowa kolekcja 14 bliźniaczych willi z 4 sypialniami przy polu golfowym El Campanario na Nowej Złotej Mili.","Od 1 550 000 €","Estepona, Nowa Złota Mila","Od,1 550 000 €","LEARN_MORE","https://nuevaliving.com/pl/property-meridian-golf-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-estepona&utm_content=meridian-golf-villas"
"meridian-golf-villas","no","En boutique-samling av 14 tomannsboliger med 4 soverom ved siden av golfbanen El Campanario på New Golden Mile.","Fra 1 550 000 €","Estepona, New Golden Mile","Fra,1 550 000 €","LEARN_MORE","https://nuevaliving.com/no/property-meridian-golf-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-estepona&utm_content=meridian-golf-villas"
